,Hydropower,Environment,Recession,Sugar,Cotton
2016-02-25,5700000000.0,4893000000.0,4172000000.0,5700000000.0,2175000000.0
2016-02-26,5700000000.0,4892000000.0,4184000000.0,5700000000.0,2183000000.0
2016-02-27,5700000000.0,4896000000.0,4201000000.0,5700000000.0,2202000000.0
2016-02-28,5700000000.0,4894000000.0,4212000000.0,5700000000.0,2214000000.0
2016-02-29,5700000000.0,4890000000.0,4221000000.0,5700000000.0,2224000000.0
2016-03-01,5700000000.0,4883000000.0,4227000000.0,5700000000.0,2227000000.0
2016-03-02,5700000000.0,4876000000.0,4233000000.0,5700000000.0,2233000000.0
2016-03-03,5700000000.0,4870000000.0,4241000000.0,5700000000.0,2236000000.0
2016-03-04,5700000000.0,4868000000.0,4251000000.0,5700000000.0,2249000000.0
2016-03-05,5700000000.0,4862000000.0,4259000000.0,5700000000.0,2260000000.0
2016-03-06,5700000000.0,4856000000.0,4265000000.0,5700000000.0,2264000000.0
2016-03-07,5700000000.0,4850000000.0,4272000000.0,5700000000.0,2273000000.0
2016-03-08,5700000000.0,4845000000.0,4280000000.0,5700000000.0,2278000000.0
2016-03-09,5700000000.0,4842000000.0,4291000000.0,5700000000.0,2291000000.0
2016-03-10,5700000000.0,4836000000.0,4298000000.0,5700000000.0,2296000000.0
2016-03-11,5700000000.0,4829000000.0,4304000000.0,5700000000.0,2304000000.0
2016-03-12,5700000000.0,4821000000.0,4309000000.0,5700000000.0,2305000000.0
2016-03-13,5700000000.0,4812000000.0,4313000000.0,5700000000.0,2310000000.0
2016-03-14,5700000000.0,4803000000.0,4317000000.0,5700000000.0,2310000000.0
2016-03-15,5700000000.0,4793000000.0,4321000000.0,5700000000.0,2313000000.0
2016-03-16,5700000000.0,4783000000.0,4324000000.0,5700000000.0,2313000000.0
2016-03-17,5700000000.0,4773000000.0,4327000000.0,5700000000.0,2315000000.0
2016-03-18,5700000000.0,4769000000.0,4336000000.0,5700000000.0,2320000000.0
2016-03-19,5700000000.0,4764000000.0,4344000000.0,5700000000.0,2329000000.0
2016-03-20,5700000000.0,4757000000.0,4350000000.0,5700000000.0,2332000000.0
2016-03-21,5700000000.0,4749000000.0,4355000000.0,5700000000.0,2338000000.0
2016-03-22,5700000000.0,4740000000.0,4359000000.0,5700000000.0,2340000000.0
2016-03-23,5700000000.0,4730000000.0,4363000000.0,5700000000.0,2346000000.0
2016-03-24,5700000000.0,4723000000.0,4369000000.0,5700000000.0,2349000000.0
2016-03-25,5700000000.0,4715000000.0,4374000000.0,5700000000.0,2356000000.0
2016-03-26,5700000000.0,4705000000.0,4377000000.0,5700000000.0,2358000000.0
2016-03-27,5700000000.0,4696000000.0,4381000000.0,5700000000.0,2363000000.0
2016-03-28,5700000000.0,4687000000.0,4385000000.0,5700000000.0,2364000000.0
2016-03-29,5700000000.0,4676000000.0,4387000000.0,5700000000.0,2367000000.0
2016-03-30,5700000000.0,4670000000.0,4394000000.0,5700000000.0,2371000000.0
2016-03-31,5700000000.0,4662000000.0,4400000000.0,5700000000.0,2379000000.0
2016-04-01,5700000000.0,4655000000.0,4406000000.0,5700000000.0,2383000000.0
2016-04-02,5700000000.0,4651000000.0,4415000000.0,5700000000.0,2396000000.0
2016-04-03,5700000000.0,4649000000.0,4426000000.0,5700000000.0,2406000000.0
2016-04-04,5700000000.0,4646000000.0,4437000000.0,5700000000.0,2422000000.0
2016-04-05,5700000000.0,4642000000.0,4446000000.0,5700000000.0,2431000000.0
2016-04-06,5700000000.0,4635000000.0,4454000000.0,5700000000.0,2443000000.0
2016-04-07,5700000000.0,4635000000.0,4467000000.0,5700000000.0,2454000000.0
2016-04-08,5700000000.0,4631000000.0,4477000000.0,5700000000.0,2469000000.0
2016-04-09,5700000000.0,4625000000.0,4485000000.0,5700000000.0,2479000000.0
2016-04-10,5700000000.0,4617000000.0,4491000000.0,5700000000.0,2488000000.0
2016-04-11,5700000000.0,4608000000.0,4496000000.0,5700000000.0,2492000000.0
2016-04-12,5700000000.0,4610000000.0,4513000000.0,5700000000.0,2512000000.0
2016-04-13,5700000000.0,4618000000.0,4535000000.0,5700000000.0,2539000000.0
2016-04-14,5700000000.0,4619000000.0,4551000000.0,5700000000.0,2559000000.0
2016-04-15,5700000000.0,4616000000.0,4562000000.0,5700000000.0,2571000000.0
2016-04-16,5700000000.0,4618000000.0,4579000000.0,5700000000.0,2593000000.0
2016-04-17,5700000000.0,4625000000.0,4601000000.0,5700000000.0,2623000000.0
2016-04-18,5700000000.0,4634000000.0,4624000000.0,5700000000.0,2647000000.0
2016-04-19,5700000000.0,4636000000.0,4641000000.0,5700000000.0,2669000000.0
2016-04-20,5700000000.0,4644000000.0,4664000000.0,5700000000.0,2698000000.0
2016-04-21,5700000000.0,4645000000.0,4680000000.0,5700000000.0,2721000000.0
2016-04-22,5700000000.0,4668000000.0,4717000000.0,5700000000.0,2767000000.0
2016-04-23,5700000000.0,4680000000.0,4744000000.0,5700000000.0,2803000000.0
2016-04-24,5700000000.0,4690000000.0,4769000000.0,5700000000.0,2837000000.0
2016-04-25,5700000000.0,4696000000.0,4789000000.0,5700000000.0,2867000000.0
2016-04-26,5700000000.0,4695000000.0,4803000000.0,5700000000.0,2889000000.0
2016-04-27,5700000000.0,4704000000.0,4827000000.0,5700000000.0,2916000000.0
2016-04-28,5700000000.0,4715000000.0,4853000000.0,5700000000.0,2948000000.0
2016-04-29,5700000000.0,4718000000.0,4872000000.0,5700000000.0,2974000000.0
2016-04-30,5700000000.0,4736000000.0,4905000000.0,5700000000.0,3016000000.0
2016-05-01,5700000000.0,4764000000.0,4948000000.0,5700000000.0,3068000000.0
2016-05-02,5700000000.0,4779000000.0,4978000000.0,5700000000.0,3107000000.0
2016-05-03,5700000000.0,4794000000.0,5008000000.0,5700000000.0,3145000000.0
2016-05-04,5700000000.0,4803000000.0,5032000000.0,5700000000.0,3178000000.0
2016-05-05,5700000000.0,4806000000.0,5051000000.0,5700000000.0,3205000000.0
2016-05-06,5700000000.0,4833000000.0,5093000000.0,5700000000.0,3255000000.0
2016-05-07,5700000000.0,4843000000.0,5123000000.0,5700000000.0,3294000000.0
2016-05-08,5700000000.0,4855000000.0,5150000000.0,5700000000.0,3328000000.0
2016-05-09,5700000000.0,4858000000.0,5169000000.0,5700000000.0,3355000000.0
2016-05-10,5700000000.0,4899000000.0,5225000000.0,5700000000.0,3419000000.0
2016-05-11,5700000000.0,4924000000.0,5266000000.0,5700000000.0,3467000000.0
2016-05-12,5700000000.0,4937000000.0,5294000000.0,5700000000.0,3504000000.0
2016-05-13,5700000000.0,4954000000.0,5327000000.0,5700000000.0,3544000000.0
2016-05-14,5700000000.0,4965000000.0,5354000000.0,5700000000.0,3578000000.0
2016-05-15,5700000000.0,4976000000.0,5381000000.0,5700000000.0,3612000000.0
2016-05-16,5700000000.0,5011000000.0,5432000000.0,5700000000.0,3669000000.0
2016-05-17,5700000000.0,5033000000.0,5470000000.0,5700000000.0,3714000000.0
2016-05-18,5700000000.0,5044000000.0,5498000000.0,5700000000.0,3749000000.0
2016-05-19,5700000000.0,5050000000.0,5520000000.0,5700000000.0,3777000000.0
2016-05-20,5700000000.0,5050000000.0,5536000000.0,5700000000.0,3800000000.0
2016-05-21,5700000000.0,5046000000.0,5549000000.0,5700000000.0,3818000000.0
2016-05-22,5700000000.0,5040000000.0,5559000000.0,5700000000.0,3834000000.0
2016-05-23,5700000000.0,5033000000.0,5568000000.0,5700000000.0,3850000000.0
2016-05-24,5700000000.0,5025000000.0,5577000000.0,5700000000.0,3864000000.0
2016-05-25,5700000000.0,5016000000.0,5586000000.0,5700000000.0,3878000000.0
2016-05-26,5700000000.0,5008000000.0,5594000000.0,5700000000.0,3892000000.0
2016-05-27,5700000000.0,4998000000.0,5602000000.0,5700000000.0,3904000000.0
2016-05-28,5700000000.0,4989000000.0,5610000000.0,5699000000.0,3917000000.0
2016-05-29,5700000000.0,4980000000.0,5618000000.0,5699000000.0,3930000000.0
2016-05-30,5700000000.0,4971000000.0,5627000000.0,5698000000.0,3942000000.0
2016-05-31,5700000000.0,4961000000.0,5635000000.0,5697000000.0,3954000000.0
2016-06-01,5700000000.0,4954000000.0,5646000000.0,5698000000.0,3969000000.0
2016-06-02,5700000000.0,4946000000.0,5655000000.0,5697000000.0,3982000000.0
2016-06-03,5700000000.0,4937000000.0,5665000000.0,5697000000.0,3995000000.0
2016-06-04,5700000000.0,4930000000.0,5676000000.0,5697000000.0,4009000000.0
2016-06-05,5700000000.0,4930000000.0,5695000000.0,5700000000.0,4030000000.0
2016-06-06,5700000000.0,4926000000.0,5700000000.0,5700000000.0,4047000000.0
2016-06-07,5700000000.0,4921000000.0,5700000000.0,5700000000.0,4063000000.0
2016-06-08,5700000000.0,4915000000.0,5700000000.0,5700000000.0,4077000000.0
2016-06-09,5700000000.0,4908000000.0,5700000000.0,5699000000.0,4090000000.0
2016-06-10,5700000000.0,4900000000.0,5700000000.0,5697000000.0,4103000000.0
2016-06-11,5700000000.0,4893000000.0,5700000000.0,5696000000.0,4116000000.0
2016-06-12,5700000000.0,4886000000.0,5700000000.0,5693000000.0,4128000000.0
2016-06-13,5700000000.0,4878000000.0,5700000000.0,5691000000.0,4140000000.0
2016-06-14,5700000000.0,4884000000.0,5700000000.0,5700000000.0,4165000000.0
2016-06-15,5700000000.0,4887000000.0,5700000000.0,5700000000.0,4188000000.0
2016-06-16,5700000000.0,4887000000.0,5700000000.0,5700000000.0,4207000000.0
2016-06-17,5700000000.0,4884000000.0,5700000000.0,5700000000.0,4223000000.0
2016-06-18,5700000000.0,4885000000.0,5700000000.0,5700000000.0,4242000000.0
2016-06-19,5700000000.0,4889000000.0,5700000000.0,5700000000.0,4265000000.0
2016-06-20,5700000000.0,4890000000.0,5700000000.0,5700000000.0,4284000000.0
2016-06-21,5700000000.0,4890000000.0,5700000000.0,5700000000.0,4303000000.0
2016-06-22,5700000000.0,4892000000.0,5700000000.0,5700000000.0,4322000000.0
2016-06-23,5700000000.0,4889000000.0,5700000000.0,5700000000.0,4337000000.0
2016-06-24,5700000000.0,4926000000.0,5700000000.0,5700000000.0,4389000000.0
2016-06-25,5700000000.0,4948000000.0,5700000000.0,5700000000.0,4429000000.0
2016-06-26,5700000000.0,4960000000.0,5700000000.0,5700000000.0,4458000000.0
2016-06-27,5700000000.0,4965000000.0,5700000000.0,5700000000.0,4481000000.0
2016-06-28,5700000000.0,4970000000.0,5700000000.0,5700000000.0,4502000000.0
2016-06-29,5700000000.0,4970000000.0,5700000000.0,5700000000.0,4518000000.0
2016-06-30,5700000000.0,4971000000.0,5700000000.0,5700000000.0,4536000000.0
2016-07-01,5700000000.0,4971000000.0,5700000000.0,5699000000.0,4551000000.0
2016-07-02,5700000000.0,4969000000.0,5700000000.0,5695000000.0,4565000000.0
2016-07-03,5700000000.0,4966000000.0,5700000000.0,5690000000.0,4578000000.0
2016-07-04,5700000000.0,4968000000.0,5700000000.0,5690000000.0,4594000000.0
2016-07-05,5700000000.0,4967000000.0,5700000000.0,5686000000.0,4608000000.0
2016-07-06,5700000000.0,4967000000.0,5700000000.0,5682000000.0,4622000000.0
2016-07-07,5700000000.0,4965000000.0,5700000000.0,5677000000.0,4634000000.0
2016-07-08,5700000000.0,4963000000.0,5700000000.0,5670000000.0,4646000000.0
2016-07-09,5700000000.0,4962000000.0,5700000000.0,5664000000.0,4658000000.0
2016-07-10,5700000000.0,4964000000.0,5700000000.0,5661000000.0,4673000000.0
2016-07-11,5700000000.0,4965000000.0,5700000000.0,5656000000.0,4686000000.0
2016-07-12,5700000000.0,4964000000.0,5700000000.0,5648000000.0,4698000000.0
2016-07-13,5700000000.0,4963000000.0,5700000000.0,5640000000.0,4708000000.0
2016-07-14,5700000000.0,4961000000.0,5700000000.0,5631000000.0,4718000000.0
2016-07-15,5700000000.0,4960000000.0,5700000000.0,5622000000.0,4729000000.0
2016-07-16,5700000000.0,4960000000.0,5700000000.0,5613000000.0,4739000000.0
2016-07-17,5700000000.0,4959000000.0,5700000000.0,5603000000.0,4749000000.0
2016-07-18,5700000000.0,4959000000.0,5700000000.0,5594000000.0,4758000000.0
2016-07-19,5700000000.0,4958000000.0,5700000000.0,5583000000.0,4768000000.0
2016-07-20,5700000000.0,4976000000.0,5700000000.0,5591000000.0,4794000000.0
2016-07-21,5700000000.0,4992000000.0,5700000000.0,5596000000.0,4819000000.0
2016-07-22,5700000000.0,5002000000.0,5700000000.0,5594000000.0,4837000000.0
2016-07-23,5700000000.0,5010000000.0,5700000000.0,5590000000.0,4854000000.0
2016-07-24,5700000000.0,5014000000.0,5700000000.0,5582000000.0,4865000000.0
2016-07-25,5700000000.0,5017000000.0,5700000000.0,5571000000.0,4875000000.0
2016-07-26,5700000000.0,5019000000.0,5700000000.0,5559000000.0,4884000000.0
2016-07-27,5700000000.0,5041000000.0,5700000000.0,5566000000.0,4911000000.0
2016-07-28,5700000000.0,5055000000.0,5700000000.0,5565000000.0,4931000000.0
2016-07-29,5700000000.0,5063000000.0,5699000000.0,5557000000.0,4945000000.0
2016-07-30,5700000000.0,5069000000.0,5691000000.0,5546000000.0,4955000000.0
2016-07-31,5700000000.0,5079000000.0,5685000000.0,5537000000.0,4968000000.0
2016-08-01,5700000000.0,5085000000.0,5672000000.0,5524000000.0,4977000000.0
2016-08-02,5700000000.0,5097000000.0,5662000000.0,5517000000.0,4991000000.0
2016-08-03,5700000000.0,5141000000.0,5682000000.0,5539000000.0,5035000000.0
2016-08-04,5700000000.0,5169000000.0,5684000000.0,5547000000.0,5064000000.0
2016-08-05,5700000000.0,5187000000.0,5674000000.0,5543000000.0,5083000000.0
2016-08-06,5700000000.0,5200000000.0,5656000000.0,5534000000.0,5096000000.0
2016-08-07,5700000000.0,5208000000.0,5632000000.0,5520000000.0,5103000000.0
2016-08-08,5700000000.0,5213000000.0,5604000000.0,5503000000.0,5108000000.0
2016-08-09,5700000000.0,5218000000.0,5574000000.0,5485000000.0,5112000000.0
2016-08-10,5700000000.0,5224000000.0,5544000000.0,5468000000.0,5116000000.0
2016-08-11,5700000000.0,5229000000.0,5510000000.0,5449000000.0,5119000000.0
2016-08-12,5700000000.0,5233000000.0,5476000000.0,5430000000.0,5120000000.0
2016-08-13,5700000000.0,5237000000.0,5440000000.0,5410000000.0,5121000000.0
2016-08-14,5700000000.0,5241000000.0,5403000000.0,5389000000.0,5121000000.0
2016-08-15,5700000000.0,5246000000.0,5367000000.0,5370000000.0,5122000000.0
2016-08-16,5700000000.0,5249000000.0,5329000000.0,5350000000.0,5121000000.0
2016-08-17,5700000000.0,5244000000.0,5290000000.0,5329000000.0,5120000000.0
2016-08-18,5700000000.0,5231000000.0,5251000000.0,5308000000.0,5118000000.0
2016-08-19,5700000000.0,5209000000.0,5211000000.0,5287000000.0,5116000000.0
2016-08-20,5700000000.0,5186000000.0,5171000000.0,5266000000.0,5114000000.0
2016-08-21,5700000000.0,5161000000.0,5131000000.0,5245000000.0,5111000000.0
2016-08-22,5700000000.0,5163000000.0,5119000000.0,5251000000.0,5134000000.0
2016-08-23,5700000000.0,5206000000.0,5146000000.0,5297000000.0,5198000000.0
2016-08-24,5700000000.0,5243000000.0,5166000000.0,5336000000.0,5254000000.0
2016-08-25,5700000000.0,5259000000.0,5163000000.0,5353000000.0,5287000000.0
2016-08-26,5700000000.0,5261000000.0,5144000000.0,5354000000.0,5303000000.0
2016-08-27,5700000000.0,5255000000.0,5115000000.0,5346000000.0,5311000000.0
2016-08-28,5700000000.0,5245000000.0,5083000000.0,5333000000.0,5312000000.0
2016-08-29,5700000000.0,5232000000.0,5047000000.0,5317000000.0,5308000000.0
2016-08-30,5700000000.0,5220000000.0,5009000000.0,5299000000.0,5301000000.0
2016-08-31,5700000000.0,5207000000.0,4971000000.0,5280000000.0,5290000000.0
2016-09-01,5700000000.0,5196000000.0,4933000000.0,5261000000.0,5276000000.0
2016-09-02,5700000000.0,5184000000.0,4895000000.0,5241000000.0,5260000000.0
2016-09-03,5700000000.0,5173000000.0,4858000000.0,5222000000.0,5242000000.0
2016-09-04,5700000000.0,5162000000.0,4823000000.0,5203000000.0,5222000000.0
2016-09-05,5700000000.0,5152000000.0,4788000000.0,5184000000.0,5201000000.0
2016-09-06,5700000000.0,5142000000.0,4754000000.0,5165000000.0,5178000000.0
2016-09-07,5700000000.0,5133000000.0,4721000000.0,5146000000.0,5152000000.0
2016-09-08,5700000000.0,5124000000.0,4689000000.0,5127000000.0,5125000000.0
2016-09-09,5700000000.0,5119000000.0,4661000000.0,5111000000.0,5100000000.0
2016-09-10,5700000000.0,5113000000.0,4596000000.0,5094000000.0,5071000000.0
2016-09-11,5700000000.0,5107000000.0,4539000000.0,5076000000.0,5040000000.0
2016-09-12,5700000000.0,5103000000.0,4449000000.0,5059000000.0,5009000000.0
2016-09-13,5700000000.0,5099000000.0,4394000000.0,5041000000.0,4976000000.0
2016-09-14,5700000000.0,5104000000.0,4313000000.0,5032000000.0,4950000000.0
2016-09-15,5700000000.0,5106000000.0,4268000000.0,5019000000.0,4919000000.0
2016-09-16,5700000000.0,5107000000.0,4185000000.0,5005000000.0,4884000000.0
2016-09-17,5700000000.0,5111000000.0,4138000000.0,4993000000.0,4852000000.0
2016-09-18,5700000000.0,5122000000.0,4065000000.0,4987000000.0,4824000000.0
2016-09-19,5700000000.0,5133000000.0,4030000000.0,4982000000.0,4796000000.0
2016-09-20,5700000000.0,5139000000.0,3957000000.0,4972000000.0,4763000000.0
2016-09-21,5700000000.0,5143000000.0,3921000000.0,4961000000.0,4726000000.0
2016-09-22,5700000000.0,5145000000.0,3850000000.0,4948000000.0,4687000000.0
2016-09-23,5700000000.0,5146000000.0,3812000000.0,4934000000.0,4647000000.0
2016-09-24,5700000000.0,5145000000.0,3741000000.0,4919000000.0,4605000000.0
2016-09-25,5700000000.0,5145000000.0,3710000000.0,4905000000.0,4563000000.0
2016-09-26,5700000000.0,5145000000.0,3646000000.0,4893000000.0,4523000000.0
2016-09-27,5700000000.0,5157000000.0,3632000000.0,4892000000.0,4493000000.0
2016-09-28,5700000000.0,5161000000.0,3606000000.0,4884000000.0,4456000000.0
2016-09-29,5700000000.0,5164000000.0,3574000000.0,4875000000.0,4417000000.0
2016-09-30,5700000000.0,5168000000.0,3544000000.0,4868000000.0,4380000000.0
2016-10-01,5700000000.0,5180000000.0,3530000000.0,4870000000.0,4352000000.0
2016-10-02,5700000000.0,5193000000.0,3502000000.0,4872000000.0,4324000000.0
2016-10-03,5700000000.0,5199000000.0,3491000000.0,4869000000.0,4290000000.0
2016-10-04,5700000000.0,5202000000.0,3442000000.0,4862000000.0,4252000000.0
2016-10-05,5700000000.0,5202000000.0,3425000000.0,4854000000.0,4213000000.0
2016-10-06,5700000000.0,5200000000.0,3375000000.0,4844000000.0,4174000000.0
2016-10-07,5700000000.0,5199000000.0,3352000000.0,4835000000.0,4136000000.0
2016-10-08,5700000000.0,5217000000.0,3322000000.0,4846000000.0,4119000000.0
2016-10-09,5700000000.0,5252000000.0,3340000000.0,4874000000.0,4120000000.0
2016-10-10,5700000000.0,5271000000.0,3315000000.0,4887000000.0,4105000000.0
2016-10-11,5700000000.0,5280000000.0,3306000000.0,4891000000.0,4082000000.0
2016-10-12,5700000000.0,5290000000.0,3274000000.0,4896000000.0,4060000000.0
2016-10-13,5700000000.0,5326000000.0,3310000000.0,4927000000.0,4067000000.0
2016-10-14,5700000000.0,5348000000.0,3321000000.0,4944000000.0,4059000000.0
2016-10-15,5700000000.0,5362000000.0,3347000000.0,4955000000.0,4043000000.0
2016-10-16,5700000000.0,5369000000.0,3325000000.0,4958000000.0,4021000000.0
2016-10-17,5700000000.0,5370000000.0,3331000000.0,4957000000.0,3994000000.0
2016-10-18,5700000000.0,5369000000.0,3311000000.0,4954000000.0,3967000000.0
2016-10-19,5700000000.0,5368000000.0,3308000000.0,4951000000.0,3942000000.0
2016-10-20,5700000000.0,5366000000.0,3277000000.0,4947000000.0,3916000000.0
2016-10-21,5700000000.0,5363000000.0,3277000000.0,4943000000.0,3892000000.0
2016-10-22,5700000000.0,5362000000.0,3292000000.0,4942000000.0,3870000000.0
2016-10-23,5700000000.0,5381000000.0,3310000000.0,4960000000.0,3870000000.0
2016-10-24,5700000000.0,5396000000.0,3341000000.0,4976000000.0,3867000000.0
2016-10-25,5700000000.0,5404000000.0,3369000000.0,4984000000.0,3856000000.0
2016-10-26,5700000000.0,5434000000.0,3421000000.0,5014000000.0,3869000000.0
2016-10-27,5700000000.0,5460000000.0,3470000000.0,5042000000.0,3880000000.0
2016-10-28,5700000000.0,5473000000.0,3502000000.0,5057000000.0,3877000000.0
2016-10-29,5700000000.0,5478000000.0,3507000000.0,5064000000.0,3867000000.0
2016-10-30,5700000000.0,5477000000.0,3519000000.0,5065000000.0,3853000000.0
2016-10-31,5700000000.0,5473000000.0,3503000000.0,5063000000.0,3838000000.0
2016-11-01,5700000000.0,5467000000.0,3504000000.0,5060000000.0,3824000000.0
2016-11-02,5700000000.0,5460000000.0,3495000000.0,5057000000.0,3808000000.0
2016-11-03,5700000000.0,5452000000.0,3492000000.0,5052000000.0,3738000000.0
2016-11-04,5700000000.0,5444000000.0,3472000000.0,5049000000.0,3680000000.0
2016-11-05,5700000000.0,5436000000.0,3470000000.0,5044000000.0,3601000000.0
2016-11-06,5700000000.0,5427000000.0,3454000000.0,5040000000.0,3539000000.0
2016-11-07,5700000000.0,5420000000.0,3454000000.0,5038000000.0,3463000000.0
2016-11-08,5700000000.0,5412000000.0,3438000000.0,5036000000.0,3404000000.0
2016-11-09,5700000000.0,5405000000.0,3437000000.0,5034000000.0,3331000000.0
2016-11-10,5700000000.0,5396000000.0,3426000000.0,5031000000.0,3275000000.0
2016-11-11,5700000000.0,5387000000.0,3426000000.0,5028000000.0,3205000000.0
2016-11-12,5700000000.0,5378000000.0,3411000000.0,5025000000.0,3151000000.0
2016-11-13,5700000000.0,5368000000.0,3409000000.0,5022000000.0,3085000000.0
2016-11-14,5700000000.0,5358000000.0,3401000000.0,5019000000.0,3034000000.0
2016-11-15,5700000000.0,5348000000.0,3401000000.0,5016000000.0,2971000000.0
2016-11-16,5700000000.0,5338000000.0,3389000000.0,5013000000.0,2924000000.0
2016-11-17,5700000000.0,5329000000.0,3387000000.0,5011000000.0,2865000000.0
2016-11-18,5700000000.0,5319000000.0,3387000000.0,5009000000.0,2821000000.0
2016-11-19,5700000000.0,5319000000.0,3392000000.0,5017000000.0,2776000000.0
2016-11-20,5700000000.0,5317000000.0,3403000000.0,5023000000.0,2747000000.0
2016-11-21,5700000000.0,5312000000.0,3403000000.0,5026000000.0,2701000000.0
2016-11-22,5700000000.0,5310000000.0,3413000000.0,5033000000.0,2676000000.0
2016-11-23,5700000000.0,5314000000.0,3432000000.0,5046000000.0,2642000000.0
2016-11-24,5700000000.0,5313000000.0,3448000000.0,5054000000.0,2629000000.0
2016-11-25,5700000000.0,5317000000.0,3469000000.0,5067000000.0,2601000000.0
2016-11-26,5700000000.0,5315000000.0,3484000000.0,5074000000.0,2587000000.0
2016-11-27,5700000000.0,5309000000.0,3496000000.0,5078000000.0,2552000000.0
2016-11-28,5700000000.0,5305000000.0,3508000000.0,5082000000.0,2538000000.0
2016-11-29,5700000000.0,5297000000.0,3518000000.0,5085000000.0,2505000000.0
2016-11-30,5700000000.0,5290000000.0,3528000000.0,5088000000.0,2487000000.0
2016-12-01,5700000000.0,5282000000.0,3536000000.0,5089000000.0,2453000000.0
2016-12-02,5700000000.0,5275000000.0,3547000000.0,5092000000.0,2438000000.0
2016-12-03,5700000000.0,5267000000.0,3555000000.0,5094000000.0,2408000000.0
2016-12-04,5700000000.0,5257000000.0,3562000000.0,5095000000.0,2391000000.0
2016-12-05,5700000000.0,5247000000.0,3569000000.0,5095000000.0,2361000000.0
2016-12-06,5700000000.0,5236000000.0,3575000000.0,5095000000.0,2345000000.0
2016-12-07,5700000000.0,5226000000.0,3581000000.0,5096000000.0,2317000000.0
2016-12-08,5700000000.0,5215000000.0,3586000000.0,5095000000.0,2303000000.0
2016-12-09,5700000000.0,5204000000.0,3592000000.0,5095000000.0,2277000000.0
2016-12-10,5700000000.0,5193000000.0,3597000000.0,5096000000.0,2265000000.0
2016-12-11,5700000000.0,5182000000.0,3602000000.0,5096000000.0,2242000000.0
2016-12-12,5700000000.0,5171000000.0,3607000000.0,5096000000.0,2232000000.0
2016-12-13,5700000000.0,5160000000.0,3612000000.0,5096000000.0,2211000000.0
2016-12-14,5700000000.0,5148000000.0,3616000000.0,5096000000.0,2204000000.0
2016-12-15,5700000000.0,5137000000.0,3620000000.0,5096000000.0,2185000000.0
2016-12-16,5700000000.0,5127000000.0,3626000000.0,5098000000.0,2181000000.0
2016-12-17,5700000000.0,5116000000.0,3631000000.0,5099000000.0,2165000000.0
2016-12-18,5700000000.0,5105000000.0,3635000000.0,5100000000.0,2162000000.0
2016-12-19,5700000000.0,5094000000.0,3640000000.0,5101000000.0,2148000000.0
2016-12-20,5700000000.0,5083000000.0,3644000000.0,5102000000.0,2146000000.0
2016-12-21,5700000000.0,5072000000.0,3648000000.0,5103000000.0,2136000000.0
2016-12-22,5700000000.0,5060000000.0,3652000000.0,5103000000.0,2132000000.0
2016-12-23,5700000000.0,5049000000.0,3656000000.0,5104000000.0,2119000000.0
2016-12-24,5700000000.0,5037000000.0,3659000000.0,5105000000.0,2113000000.0
2016-12-25,5700000000.0,5026000000.0,3663000000.0,5106000000.0,2099000000.0
2016-12-26,5700000000.0,5017000000.0,3669000000.0,5110000000.0,2097000000.0
2016-12-27,5700000000.0,5006000000.0,3674000000.0,5111000000.0,2085000000.0
2016-12-28,5700000000.0,4996000000.0,3678000000.0,5113000000.0,2080000000.0
2016-12-29,5700000000.0,4985000000.0,3682000000.0,5114000000.0,2069000000.0
2016-12-30,5700000000.0,4974000000.0,3685000000.0,5116000000.0,2064000000.0
2016-12-31,5700000000.0,4963000000.0,3688000000.0,5117000000.0,2053000000.0
2017-01-01,5700000000.0,4951000000.0,3691000000.0,5117000000.0,2048000000.0
2017-01-02,5700000000.0,4940000000.0,3694000000.0,5118000000.0,2037000000.0
2017-01-03,5700000000.0,4929000000.0,3697000000.0,5119000000.0,2032000000.0
2017-01-04,5700000000.0,4918000000.0,3701000000.0,5120000000.0,2022000000.0
2017-01-05,5700000000.0,4908000000.0,3704000000.0,5122000000.0,2020000000.0
2017-01-06,5700000000.0,4897000000.0,3707000000.0,5123000000.0,2011000000.0
2017-01-07,5700000000.0,4886000000.0,3710000000.0,5124000000.0,2009000000.0
2017-01-08,5700000000.0,4876000000.0,3714000000.0,5126000000.0,2001000000.0
2017-01-09,5700000000.0,4866000000.0,3717000000.0,5127000000.0,2000000000.0
2017-01-10,5700000000.0,4856000000.0,3720000000.0,5129000000.0,1992000000.0
2017-01-11,5700000000.0,4846000000.0,3723000000.0,5130000000.0,1991000000.0
2017-01-12,5700000000.0,4835000000.0,3726000000.0,5131000000.0,1984000000.0
2017-01-13,5700000000.0,4825000000.0,3728000000.0,5132000000.0,1983000000.0
2017-01-14,5700000000.0,4814000000.0,3731000000.0,5133000000.0,1975000000.0
2017-01-15,5700000000.0,4804000000.0,3734000000.0,5135000000.0,1974000000.0
2017-01-16,5700000000.0,4793000000.0,3736000000.0,5136000000.0,1966000000.0
2017-01-17,5700000000.0,4783000000.0,3738000000.0,5137000000.0,1964000000.0
2017-01-18,5700000000.0,4772000000.0,3740000000.0,5138000000.0,1957000000.0
2017-01-19,5700000000.0,4762000000.0,3743000000.0,5139000000.0,1955000000.0
2017-01-20,5700000000.0,4752000000.0,3745000000.0,5140000000.0,1948000000.0
2017-01-21,5700000000.0,4742000000.0,3748000000.0,5141000000.0,1946000000.0
